Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
3775784576,"Jul 17, 2020, 2:34:03 PM",Morning Run,Run,,1212,3.94,180.0,34,false,,"",activities/4034865914.fit.gz,,,1212.0,1212.0,3941.800048828125,3.799999952316284,3.252310276031494,64.80000305175781,84.0,23.700000762939453,47.5,11.100000381469727,-0.24861738085746765,,,90.0,84.80677032470703,,158.7861328125,,,245.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,4068.60009765625,1594994432.0,1.0,14.380000114440918,14.380000114440918,13.180000305175781,0.9300000071525574,1014.7999877929688,0.6399999856948853,1.559999942779541,28.0,0.0,1594990848.0,1595041920.0,0.9100000262260437,,4294810.0,0.0,,0.25,16093.0,0.0,292.6000061035156,,,,,,,,,,,,,,,,,,""
3829584302,"Jul 24, 2020, 11:56:06 PM",Afternoon Ride,Ride,,4281,27.01,191.0,94,false,,Venge,activities/4096177485.fit.gz,,7.7110700607299805,4281.0,4177.0,27015.69921875,12.5,6.467728137969971,427.1187438964844,483.0,62.400001525878906,433.29998779296875,11.399999618530273,0.11585855484008789,,,,,,153.7300567626953,,113.90831756591797,807.0,,,94.0,,,,,,,,,,,,,0.0,,1.0,,1595631616.0,1.0,22.299999237060547,22.299999237060547,14.739999771118164,0.6200000047683716,1012.0999755859375,3.490000009536743,6.389999866485596,239.0,0.0,1595595648.0,1595646080.0,0.1599999964237213,6833737.0,,0.0,,0.07999999821186066,15949.0,6.0,290.70001220703125,,,,,,,,,,,,,,,,,,""
3829586070,"Jul 28, 2020, 6:38:01 PM",Lunch Ride,Ride,"",6020,17.23,177.0,71,false,,Other,activities/4096179443.fit.gz,,7.7110700607299805,6020.0,4631.0,17238.400390625,8.600000381469727,3.7223925590515137,315.4701232910156,358.0,8.300000190734863,187.3000030517578,21.600000381469727,0.0,,,,,,145.1920166015625,,113.60478210449219,795.0,,,71.0,,,,,,,,,,,0.0,,0.0,,1.0,,1595959168.0,2.0,16.6299991607666,16.6299991607666,13.40999984741211,0.8100000023841858,1013.9000244140625,2.640000104904175,3.7799999713897705,270.0,0.0,1595941888.0,1595992832.0,0.3100000023841858,7822669.0,,0.0,,0.36000001430511475,16093.0,6.0,293.5,,,,,,,,,,,,,,,,,,""
3835988423,"Jul 29, 2020, 10:30:19 PM",Afternoon Ride,Ride,"",5850,18.45,,,false,,Other,activities/3835988423.gpx,,9.071849822998047,5850.0,5456.0,18458.0,9.899999618530273,3.3830645084381104,507.9019775390625,507.60198974609375,405.1000061035156,786.7000122070312,20.700000762939453,0.0016253115609288216,,,,,,,,145.12451171875,882.8562622070312,,,,,,,,,,,,,,,,0.0,,1.0,,1596060032.0,1.0,24.59000015258789,24.59000015258789,14.510000228881836,0.5299999713897705,1013.0,1.7699999809265137,3.7799999713897705,187.0,0.0,1596028288.0,1596079104.0,0.3499999940395355,7822669.0,,0.0,,0.14000000059604645,16093.0,8.0,288.1000061035156,,,,,,,,,,,,,,,,,,""
3849045073,"Aug 1, 2020, 2:49:39 PM",Morning Ride,Ride,"",5275,28.16,187.0,90,false,,Other,activities/4118144080.fit.gz,,7.7110700607299805,5275.0,5038.0,28160.400390625,15.399999618530273,5.589599132537842,402.58905029296875,390.0,222.0,352.3999938964844,14.0,-0.012428800575435162,,,,,,147.73890686035156,,168.96437072753906,818.0,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,,1596290432.0,1.0,18.299999237060547,18.299999237060547,1.940000057220459,0.33000001311302185,1012.0,1.3700000047683716,1.8700000047683716,11.0,0.0,1596287360.0,1596337152.0,0.44999998807907104,7822669.0,,0.0,,0.0,16093.0,0.0,289.20001220703125,,,,,,,,,,,,,,,,,,""
3876090668,"Aug 6, 2020, 1:08:19 AM",Evening Ride,Ride,,3332,20.91,186.0,42,false,,Venge,activities/4147905659.fit.gz,,7.7110700607299805,3332.0,3191.0,20917.599609375,14.399999618530273,6.5551862716674805,261.06524658203125,261.0,229.8000030517578,352.3999938964844,9.300000190734863,0.010039392858743668,,,,,,141.84066772460938,,110.19578552246094,506.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,,1596675584.0,1.0,21.860000610351562,21.860000610351562,14.789999961853027,0.6399999856948853,1011.2999877929688,1.5099999904632568,3.880000114440918,148.0,0.0,1596633088.0,1596682496.0,0.5799999833106995,6833737.0,,0.0,,0.05000000074505806,16093.0,1.0,290.8999938964844,,,,,,,,,,,,,,,,,,""
3876091467,"Aug 7, 2020, 1:25:47 AM",Evening Run,Run,,1672,5.61,186.0,65,false,,"",activities/4147906561.fit.gz,,,1672.0,1672.0,5614.7998046875,4.099999904632568,3.3581340312957764,47.86000061035156,108.0,259.8999938964844,330.29998779296875,4.400000095367432,-0.4523758590221405,,,88.0,83.56639099121094,,167.15550231933594,,,362.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,5609.39990234375,1596761984.0,1.0,21.350000381469727,21.350000381469727,13.359999656677246,0.6000000238418579,1011.4000244140625,1.590000033378601,3.390000104904175,194.0,0.0,1596719616.0,1596768896.0,0.6100000143051147,,4294810.0,0.0,,0.029999999329447746,16093.0,1.0,292.3999938964844,,,,,,,,,,,,,,,,,,""
3884234616,"Aug 8, 2020, 3:07:06 PM",Morning Ride,Ride,"",12524,52.34,177.0,181,false,,Other,activities/4156840811.fit.gz,,7.7110700607299805,12524.0,10193.0,52346.6015625,13.899999618530273,5.1355438232421875,953.2347412109375,1002.0,98.4000015258789,826.5,14.600000381469727,0.0042027560994029045,,,,,,147.3050537109375,,155.537841796875,1537.0,,,181.0,,,,,,,,,,,0.0,,0.0,,1.0,,1596898816.0,1.0,16.239999771118164,16.239999771118164,12.399999618530273,0.7799999713897705,1015.4000244140625,0.41999998688697815,0.8799999952316284,121.0,0.0,1596892544.0,1596941568.0,0.6700000166893005,7822669.0,,0.0,,0.10000000149011612,16093.0,1.0,294.8999938964844,,,,,,,,,,,,,,,,,,""
3913902552,"Aug 14, 2020, 11:50:45 PM",Afternoon Run,Run,,1854,5.25,197.0,101,false,,"",activities/4189246981.fit.gz,,,1854.0,1842.0,5253.10009765625,4.0,2.8518457412719727,123.8324966430664,108.0,275.1000061035156,399.6000061035156,11.5,0.14277283847332,,,87.0,80.91862487792969,,179.23484802246094,,,437.0,,,101.0,,,,,,,,,,,,,0.0,,1.0,5517.60009765625,1597446016.0,1.0,36.709999084472656,36.709999084472656,12.720000267028809,0.23999999463558197,1011.7999877929688,2.3399999141693115,4.670000076293945,209.0,0.0,1597411200.0,1597459584.0,0.8600000143051147,,4294810.0,0.0,,0.019999999552965164,16093.0,6.0,274.1000061035156,,,,,,,,,,,,,,,,,,""
3926213011,"Aug 16, 2020, 10:45:57 PM",Evening Ride,Ride,"",2280,0,190.0,84,false,,Other,activities/4202675113.fit.gz,,7.7110700607299805,2280.0,2280.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,165.99517822265625,,,484.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7822669.0,,,,,,,,,,,,,,,,,,,,,,,,,""
3926213647,"Aug 17, 2020, 1:43:15 PM",Morning Run,Run,"",877,2.79,174.0,25,false,,"",activities/4202675795.fit.gz,,,877.0,877.0,2790.5,3.5999999046325684,3.1818699836730957,31.030000686645508,77.0,58.900001525878906,81.4000015258789,8.699999809265137,-0.09317326545715332,,,92.0,84.50855255126953,,160.02850341796875,,,180.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,2848.800048828125,1597669248.0,1.0,20.81999969482422,21.170000076293945,18.190000534057617,0.8500000238418579,1012.5,0.41999998688697815,1.1200000047683716,217.0,0.0,1597670400.0,1597718400.0,0.9599999785423279,,6794383.0,0.0,,0.2199999988079071,16093.0,0.0,282.8999938964844,,,,,,0.0,,,,,,,,,,,,""
3933916317,"Aug 19, 2020, 1:25:13 AM",Evening Ride,Ride,"",3902,24.87,173.0,67,false,,Carbonda,activities/4211046237.fit.gz,,7.7110700607299805,3902.0,3728.0,24870.0,13.899999618530273,6.67113733291626,188.73411560058594,219.0,2.9000000953674316,130.8000030517578,12.199999809265137,-0.00040209086728282273,,,,,,148.48980712890625,,105.3773422241211,629.0,,,67.0,,,,,,,,,,,0.0,,0.0,,1.0,,1597798784.0,1.0,27.75,28.899999618530273,18.780000686645508,0.5799999833106995,1010.0999755859375,2.4100000858306885,4.369999885559082,206.0,0.0,1597756800.0,1597804800.0,0.0,6833753.0,,0.0,,0.25999999046325684,15774.0,1.0,282.3999938964844,,,,,,0.0,,,,,,,,,,,,""
3963813393,"Aug 25, 2020, 2:13:51 PM",Morning Run,Run,,988,3.29,181.0,33,false,,"",activities/4243058155.fit.gz,,,988.0,984.0,3293.10009765625,4.199999809265137,3.346646308898926,32.586666107177734,83.0,60.5,81.5,9.199999809265137,-0.0334031768143177,,,90.0,83.76117706298828,,163.55126953125,,,205.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,3352.699951171875,1598364032.0,1.0,20.15999984741211,20.440000534057617,17.420000076293945,0.8399999737739563,1011.0,0.5799999833106995,1.2200000286102295,258.0,0.0,1598361856.0,1598408960.0,0.27000001072883606,,6794383.0,0.0,,0.10999999940395355,16093.0,0.0,279.70001220703125,,,,,,0.0,,,,,,,,,,,,""
3978614059,"Aug 28, 2020, 1:00:39 AM",Evening Run,Run,,1048,3.61,188.0,43,false,,"",activities/4258824685.fit.gz,,,1048.0,1048.0,3614.39990234375,3.9000000953674316,3.448854923248291,34.439998626708984,72.0,273.79998779296875,330.0,4.199999809265137,-0.6944444179534912,,,94.0,82.39026641845703,,168.69178771972656,,,231.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,3604.60009765625,1598576384.0,1.0,30.100000381469727,30.100000381469727,14.210000038146973,0.3799999952316284,1006.9000244140625,1.850000023841858,3.5199999809265137,211.0,0.0,1598534912.0,1598581888.0,0.3400000035762787,,6794383.0,0.0,,0.009999999776482582,16093.0,1.0,273.5,,,,,,,,,,,,,,,,,,""
3989421441,"Aug 31, 2020, 12:16:30 AM",Afternoon Ride,Ride,,4348,29.00,191.0,68,false,,Venge,activities/4270441947.fit.gz,,7.7110700607299805,4348.0,4263.0,29005.80078125,14.100000381469727,6.804081439971924,342.7941589355469,360.0,180.10000610351562,352.3999938964844,10.600000381469727,0.001723793218843639,,,,,,146.17642211914062,,115.06694793701172,702.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,,1598832000.0,1.0,26.530000686645508,26.530000686645508,13.479999542236328,0.44999998807907104,1008.2999877929688,1.8700000047683716,3.5299999713897705,203.0,0.0,1598794240.0,1598840832.0,0.4300000071525574,6833737.0,,0.0,,0.05000000074505806,16093.0,2.0,278.70001220703125,,,,,,,,,,,,,,,,,,""
3994035532,"Sep 1, 2020, 1:43:40 AM",Evening Run,Run,,1021,3.67,187.0,42,false,,"",activities/4275375568.fit.gz,,,1021.0,1021.0,3673.89990234375,4.099999904632568,3.598335027694702,34.08000183105469,90.0,273.79998779296875,334.29998779296875,4.400000095367432,-0.8002395033836365,,,88.0,83.77178955078125,,168.86973571777344,,,226.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,3654.300048828125,1598921984.0,1.0,23.68000030517578,23.68000030517578,13.130000114440918,0.5199999809265137,1008.7999877929688,1.6799999475479126,3.5399999618530273,200.0,0.0,1598880640.0,1598927104.0,0.4699999988079071,,6794383.0,0.0,,0.05000000074505806,16093.0,1.0,278.79998779296875,,,,,,,,,,,,,,,,,,""
4003107539,"Sep 2, 2020, 10:10:39 PM",Afternoon Run,Run,,1049,3.50,188.0,32,false,,"",activities/4285021022.fit.gz,,,1049.0,1029.0,3503.800048828125,4.300000190734863,3.4050533771514893,27.56916618347168,103.0,84.69999694824219,105.69999694824219,5.699999809265137,0.028540441766381264,,,92.0,83.12903594970703,,161.50146484375,,,224.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,3541.699951171875,1599084032.0,1.0,24.450000762939453,24.469999313354492,15.65999984741211,0.5799999833106995,1014.0,3.5199999809265137,6.0,243.0,0.0,1599053440.0,1599099520.0,0.5299999713897705,,6794383.0,0.0,,0.12999999523162842,16093.0,6.0,284.8999938964844,,,,,,,,,,,,,,,,,,""
4008119336,"Sep 3, 2020, 11:48:20 PM",Afternoon Run,Run,,1664,5.02,188.0,47,false,,"",activities/4290339973.fit.gz,,,1664.0,1642.0,5022.2998046875,4.199999809265137,3.058648109436035,69.4190444946289,159.0,84.69999694824219,110.80000305175781,10.5,0.0,,,99.0,83.4920425415039,,160.35128784179688,,,341.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,5160.89990234375,1599174016.0,1.0,25.139999389648438,25.31999969482422,17.299999237060547,0.6200000047683716,1010.9000244140625,3.059999942779541,5.329999923706055,229.0,0.0,1599139840.0,1599185920.0,0.5600000023841858,,6794383.0,0.0,,0.11999999731779099,16093.0,4.0,273.79998779296875,,,,,,,,,,,,,,,,,,""
4032552538,"Sep 8, 2020, 11:54:29 PM",Afternoon Run,Run,,1518,4.85,183.0,39,false,,"",activities/4315988915.fit.gz,,,1518.0,1518.0,4850.2998046875,4.099999904632568,3.1951911449432373,37.91999816894531,139.0,68.80000305175781,105.19999694824219,3.9000000953674316,-0.008246912620961666,,,87.0,82.58629608154297,,157.6495361328125,,,306.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,4879.39990234375,1599606016.0,2.0,23.139999389648438,23.56999969482422,19.270000457763672,0.7900000214576721,1004.5999755859375,2.1600000858306885,3.7300000190734863,243.0,0.0,1599572096.0,1599617408.0,0.7099999785423279,,6794383.0,0.0,,0.4300000071525574,13644.0,3.0,288.79998779296875,,,,,,,,,,,,,,,,,,""
4066261101,"Sep 11, 2020, 12:46:36 AM",Afternoon Run,Run,,1528,5.09,184.0,46,false,,"",activities/4351593765.fit.gz,,,1528.0,1526.0,5097.10009765625,4.099999904632568,3.340170383453369,37.005455017089844,120.0,68.69999694824219,105.19999694824219,4.800000190734863,-0.003923799842596054,,,91.0,84.53997039794922,,161.0694580078125,,,322.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,5125.5,1599782400.0,1.0,24.1299991607666,24.1299991607666,11.239999771118164,0.4399999976158142,1013.7000122070312,2.109999895095825,3.0899999141693115,232.0,0.0,1599745024.0,1599790080.0,0.7699999809265137,,6794383.0,0.0,,0.05999999865889549,16093.0,2.0,300.1000061035156,,,,,,,,,,,,,,,,,,""
4066261379,"Sep 16, 2020, 1:17:19 AM",Evening Run,Run,,928,3.43,188.0,34,false,,"",activities/4351594094.fit.gz,,,928.0,928.0,3435.199951171875,4.300000190734863,3.701724052429199,27.322500228881836,109.0,84.69999694824219,105.69999694824219,5.900000095367432,-0.008733116090297699,,,92.0,84.9698257446289,,166.18426513671875,,,205.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,3469.300048828125,1600217984.0,1.0,27.600000381469727,27.600000381469727,11.739999771118164,0.3700000047683716,1014.4000244140625,2.059999942779541,4.340000152587891,169.0,0.0,1600177152.0,1600221696.0,0.949999988079071,,6794383.0,0.0,,0.14000000059604645,16093.0,0.0,273.6000061035156,,,,,,,,,,,,,,,,,,""
4089431349,"Sep 20, 2020, 6:43:34 PM",Lunch Run,Run,,1845,6.15,187.0,71,false,,"",activities/4376113388.fit.gz,,,1845.0,1823.0,6149.2001953125,4.099999904632568,3.3731212615966797,86.35111236572266,146.0,100.5,177.10000610351562,8.199999809265137,0.05691797286272049,,,99.0,82.20792388916016,,168.12802124023438,,,413.0,,,71.0,,,,,,,,,,,,,0.0,,1.0,6248.7998046875,1600624768.0,1.0,23.170000076293945,23.190000534057617,15.75,0.6299999952316284,1012.7000122070312,1.8600000143051147,3.059999942779541,198.0,0.0,1600609280.0,1600653184.0,0.14000000059604645,,6794383.0,0.0,,0.11999999731779099,16093.0,6.0,282.3999938964844,,,,,,,,,,,,,,,,,,""
4099621401,"Sep 23, 2020, 12:45:19 AM",Afternoon Run,Run,,1494,4.95,187.0,48,false,,"",activities/4386853066.fit.gz,,,1494.0,1494.0,4950.39990234375,4.099999904632568,3.313520669937134,69.35333251953125,159.0,84.69999694824219,110.80000305175781,10.5,-0.0020200388971716166,,,98.0,82.00267791748047,,162.3969268798828,,,326.0,,,48.0,,,,,,,,,,,,,0.0,,1.0,5086.2001953125,1600819200.0,1.0,25.579999923706055,25.579999923706055,12.359999656677246,0.4399999976158142,1014.0,2.6700000762939453,4.75,203.0,0.0,1600782208.0,1600825856.0,0.2199999988079071,,6794383.0,0.0,,0.1599999964237213,16093.0,1.0,281.8999938964844,,,,,,,,,,,,,,,,,,""
4121800109,"Sep 26, 2020, 12:30:35 AM",Afternoon Run,Run,,1298,4.59,184.0,50,false,,"",activities/4410385950.fit.gz,,,1298.0,1292.0,4591.7998046875,4.599999904632568,3.5540246963500977,33.625,164.0,74.19999694824219,105.19999694824219,9.100000381469727,0.01960015669465065,,,87.0,83.07424926757812,,166.6519775390625,,,293.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,4615.7998046875,1601078400.0,1.0,23.84000015258789,23.950000762939453,16.540000915527344,0.6399999856948853,1012.2999877929688,2.180000066757202,4.53000020980835,207.0,0.0,1601041536.0,1601084800.0,0.3199999928474426,,6794383.0,0.0,,0.23000000417232513,15416.0,1.0,278.1000061035156,,,,,,,,,,,,,,,,,,""
4121800853,"Sep 27, 2020, 9:54:28 PM",Afternoon Ride,Ride,"",4573,26.34,182.0,85,false,,Carbonda,activities/4410386769.fit.gz,,7.7110700607299805,4573.0,4422.0,26340.69921875,13.5,5.9567389488220215,413.44512939453125,418.0,14.600000381469727,231.8000030517578,22.200000762939453,0.0,,,,,,149.50454711914062,,109.19627380371094,773.0,,,85.0,,,,,,,,,,,0.0,,0.0,,1.0,,1601240448.0,2.0,23.729999542236328,23.979999542236328,17.84000015258789,0.699999988079071,1011.2000122070312,2.6700000762939453,4.170000076293945,223.0,0.0,1601214464.0,1601257472.0,0.38999998569488525,6833753.0,,0.0,,0.3400000035762787,12045.0,6.0,270.29998779296875,,,,,,,,,,,,,,,,,,""
4135391867,"Oct 1, 2020, 1:06:23 AM",Evening Ride,Ride,"",3327,18.67,,,false,,Other,activities/4135391867.gpx,,7.7110700607299805,3327.0,3327.0,18676.30078125,13.199999809265137,5.613555908203125,242.18702697753906,241.88699340820312,233.8000030517578,352.20001220703125,14.5,0.001606313860975206,,,,,,,,177.55523681640625,658.6598510742188,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1601513984.0,1.0,34.400001525878906,34.400001525878906,5.800000190734863,0.17000000178813934,1013.5,0.8700000047683716,2.0399999618530273,278.0,0.0,1601473920.0,1601516544.0,0.47999998927116394,7822669.0,,0.0,,0.0,16093.0,0.0,275.5,,,,,,,,,,,,,,,,,,""
4165910310,"Oct 8, 2020, 12:30:47 AM",Afternoon Run,Run,,878,3.13,191.0,38,false,,"",activities/4457210774.fit.gz,,,878.0,878.0,3130.300048828125,4.599999904632568,3.5652618408203125,23.65999984741211,71.0,84.69999694824219,103.0999984741211,5.800000190734863,0.4408523142337799,,,101.0,85.58541870117188,,169.96469116210938,,,204.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,3187.300048828125,1602115200.0,1.0,23.360000610351562,23.399999618530273,15.880000114440918,0.6299999952316284,1011.0,2.6500000953674316,4.5,220.0,0.0,1602078848.0,1602120704.0,0.6899999976158142,,6794383.0,0.0,,0.10999999940395355,9990.0,1.0,272.29998779296875,,,,,,,,,,,,,,,,,,""
4169627544,"Oct 8, 2020, 10:09:50 PM",Afternoon Run,Run,,1498,4.99,183.0,50,false,,"",activities/4461149099.fit.gz,,,1498.0,1498.0,4990.5,4.099999904632568,3.331441879272461,39.65999984741211,123.0,65.80000305175781,105.19999694824219,3.799999952316284,0.02204187959432602,,,90.0,81.20693969726562,,163.3271026611328,,,334.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,5025.2998046875,1602194432.0,1.0,22.06999969482422,22.06999969482422,14.600000381469727,0.6299999952316284,1012.9000244140625,3.2200000286102295,5.599999904632568,236.0,0.0,1602165248.0,1602206976.0,0.7200000286102295,,6794383.0,0.0,,0.28999999165534973,16093.0,4.0,268.3999938964844,,,,,,,,,,,,,,,,,,""
4173642881,"Oct 9, 2020, 9:40:19 PM",Afternoon Ride,Ride,"",5395,25.77,182.0,103,false,,Carbonda,activities/4465412374.fit.gz,,7.7110700607299805,5395.0,5190.0,25769.80078125,14.800000190734863,4.965279579162598,622.7469482421875,635.0,100.69999694824219,587.0,14.699999809265137,0.000776102242525667,,,,,,149.6249542236328,,111.21205139160156,861.0,,,103.0,,,,,,,,,,,0.0,,0.0,,1.0,,1602277248.0,2.0,22.149999618530273,22.149999618530273,15.279999732971191,0.6499999761581421,1012.9000244140625,2.869999885559082,4.650000095367432,207.0,0.0,1602251776.0,1602293248.0,0.75,6833753.0,,0.0,,0.3499999940395355,16093.0,5.0,277.6000061035156,,,,,,,,,,,,,,,,,,""
4176844632,"Oct 10, 2020, 2:34:36 PM",Morning Ride,Ride,"",4544,18.80,175.0,55,false,,Other,activities/4468801877.fit.gz,,7.7110700607299805,4544.0,4388.0,18802.30078125,12.399999618530273,4.28493595123291,438.6872863769531,460.0,100.5,445.79998779296875,15.300000190734863,-0.0005318498006090522,,,,,,137.88748168945312,,132.6443634033203,629.0,,,55.0,,,,,,,,,,,0.0,,0.0,,1.0,,1602338432.0,2.0,18.1299991607666,18.18000030517578,15.289999961853027,0.8399999737739563,1014.0,0.6800000071525574,1.3300000429153442,123.0,0.0,1602338176.0,1602379648.0,0.7900000214576721,7822669.0,,0.0,,0.5299999713897705,16093.0,0.0,295.6000061035156,,,,,,,,,,,,,,,,,,""
4183515349,"Oct 11, 2020, 11:47:37 PM",Afternoon Run,Run,,1472,4.82,176.0,45,false,,"",activities/4475903425.fit.gz,,,1472.0,1472.0,4827.7001953125,3.700000047683716,3.2796874046325684,4.139999866485596,40.0,3.700000047683716,8.0,3.299999952316284,-0.0020713796839118004,,,87.0,81.77173614501953,,162.40829467773438,,,324.0,,,45.0,,,,,,,,,,,,,0.0,,1.0,4835.0,1602457216.0,1.0,21.40999984741211,21.6200008392334,17.239999771118164,0.7699999809265137,1013.2999877929688,3.619999885559082,4.960000038146973,234.0,0.0,1602424704.0,1602465920.0,0.8199999928474426,,6794383.0,0.0,,0.12999999523162842,16093.0,2.0,261.29998779296875,,,,,,,,,,,,,,,,,,""
4185655464,"Oct 12, 2020, 2:15:27 PM",Morning Run,Run,,965,3.16,170.0,20,false,,"",activities/4478198401.fit.gz,,,965.0,965.0,3165.10009765625,3.799999952316284,3.2798962593078613,27.34000015258789,60.0,84.69999694824219,106.69999694824219,5.199999809265137,0.1137404814362526,,,91.0,85.74818420410156,,152.83627319335938,,,195.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,3190.60009765625,1602511232.0,1.0,17.450000762939453,17.450000762939453,11.920000076293945,0.699999988079071,1014.9000244140625,1.2699999809265137,1.649999976158142,21.0,0.0,1602511104.0,1602552192.0,0.8600000143051147,,6794383.0,0.0,,0.029999999329447746,16093.0,0.0,267.6000061035156,,,,,,,,,,,,,,,,,,""
4213244468,"Oct 15, 2020, 12:50:35 AM",Afternoon Run,Run,,951,3.25,175.0,27,false,,"",activities/4507554897.fit.gz,,,951.0,951.0,3253.699951171875,3.799999952316284,3.4213459491729736,4.139999866485596,65.0,3.700000047683716,8.0,3.0999999046325684,0.006146848201751709,,,90.0,84.62565612792969,,160.45741271972656,,,207.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,3260.89990234375,1602720000.0,1.0,25.219999313354492,25.40999984741211,17.43000030517578,0.6200000047683716,1013.2000122070312,2.4100000858306885,3.8399999141693115,240.0,0.0,1602684032.0,1602724864.0,0.9300000071525574,,6794383.0,0.0,,0.17000000178813934,16093.0,1.0,268.8999938964844,,,,,,,,,,,,,,,,,,""
4213245041,"Oct 18, 2020, 6:14:34 PM",Lunch Run,Run,,1326,4.54,176.0,35,false,,"",activities/4507555596.fit.gz,,,1326.0,1317.0,4544.2998046875,4.900000095367432,3.450493574142456,11.042222023010254,244.0,50.70000076293945,105.80000305175781,3.4000000953674316,-1.1266862154006958,,,94.0,83.0343017578125,,158.94436645507812,,,281.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,4456.10009765625,1603043968.0,1.0,21.520000457763672,21.700000762939453,17.06999969482422,0.7599999904632568,1016.5,1.7300000190734863,2.619999885559082,199.0,0.0,1603029760.0,1603070208.0,0.09000000357627869,,6794383.0,0.0,,0.25,16093.0,4.0,272.29998779296875,,,,,,,,,,,,,,,,,,""
4217946367,"Oct 19, 2020, 11:27:55 PM",Afternoon Run,Run,,954,3.42,179.0,29,false,,"",activities/4512568891.fit.gz,,,954.0,954.0,3423.300048828125,4.900000095367432,3.588364839553833,27.280000686645508,89.0,84.69999694824219,105.5999984741211,5.900000095367432,-0.008763473480939865,,,90.0,85.24633026123047,,162.11740112304688,,,205.0,,,29.0,,,,,,,,,,,,,0.0,,1.0,3458.199951171875,1603148416.0,1.0,23.06999969482422,23.25,17.190000534057617,0.6899999976158142,1012.5999755859375,2.619999885559082,4.400000095367432,220.0,0.0,1603116288.0,1603156608.0,0.12999999523162842,,6794383.0,0.0,,0.2199999988079071,16093.0,2.0,270.20001220703125,,,,,,,,,,,,,,,,,,""
4226697162,"Oct 22, 2020, 12:10:56 AM",Afternoon Run,Run,,1446,4.86,180.0,40,false,,"",activities/4521834497.fit.gz,,,1446.0,1441.0,4868.7998046875,4.0,3.3787646293640137,34.02000045776367,114.0,66.5,103.30000305175781,25.0,-0.041077882051467896,,,120.0,81.67986297607422,,159.5638885498047,,,322.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,4893.39990234375,1603324800.0,1.0,19.579999923706055,19.690000534057617,16.079999923706055,0.800000011920929,1008.7000122070312,2.25,4.25,225.0,0.0,1603289216.0,1603329152.0,0.20000000298023224,,6794383.0,0.0,,0.2800000011920929,16093.0,0.0,272.70001220703125,,,,,,,,,,,,,,,,,,""
